t,v,r
166417544.000000,33810.594708,115506071611.255569
166427544.000000,33808.307430,115514958749.629074
166437544.000000,33806.021866,115523841204.940323
166447544.000000,33803.738031,115532718918.859482
166457544.000000,33801.455943,115541591833.121399
166467544.000000,33799.175618,115550459889.525864
166477544.000000,33796.897072,115559323029.938156
166487544.000000,33794.620322,115568181196.289398
166497544.000000,33792.345385,115577034330.577072
166507544.000000,33790.072276,115585882374.865372
166517544.000000,33787.801012,115594725271.285706
166527544.000000,33785.531609,115603562962.037094
166537544.000000,33783.264083,115612395389.386581
166547544.000000,33780.998452,115621222495.669739
166557544.000000,33778.734730,115630044223.290970
166567544.000000,33776.472934,115638860514.723999
166577544.000000,33774.213081,115647671312.512344
166587544.000000,33771.955187,115656476559.269699
166597544.000000,33769.699267,115665276197.680344
166607544.000000,33767.445338,115674070170.499542
166617544.000000,33765.193416,115682858420.553970
166627544.000000,33762.943516,115691640890.742249
166637544.000000,33760.695656,115700417524.035202
166647544.000000,33758.449850,115709188263.476349
166657544.000000,33756.206116,115717953052.182297
166667544.000000,33753.964468,115726711833.343155
166677544.000000,33751.724923,115735464550.222992
166687544.000000,33749.487496,115744211146.160202
166697544.000000,33747.252204,115752951564.567871
166707544.000000,33745.019062,115761685748.934280
166717544.000000,33742.788086,115770413642.823257
166727544.000000,33740.559292,115779135189.874557
166737544.000000,33738.332696,115787850333.804337
166747544.000000,33736.108313,115796559018.405518
166757544.000000,33733.886159,115805261187.548157
166767544.000000,33731.666249,115813956785.179901
166777544.000000,33729.448600,115822645755.326370
166787544.000000,33727.233227,115831328042.091522
166797544.000000,33725.020145,115840003589.658096
166807544.000000,33722.809370,115848672342.287979
166817544.000000,33720.600917,115857334244.322571
166827544.000000,33718.394803,115865989240.183258
166837544.000000,33716.191042,115874637274.371765
166847544.000000,33713.989650,115883278291.470474
166857544.000000,33711.790642,115891912236.142929
166867544.000000,33709.594033,115900539053.134125
166877544.000000,33707.399840,115909158687.271011
166887544.000000,33705.208077,115917771083.462708
166897544.000000,33703.018759,115926376186.701050
166907544.000000,33700.831902,115934973942.060898
166917544.000000,33698.647522,115943564294.700485
166927544.000000,33696.465632,115952147189.861862
166937544.000000,33694.286249,115960722572.871277
166947544.000000,33692.109387,115969290389.139420
166957544.000000,33689.935062,115977850584.162064
166967544.000000,33687.763288,115986403103.520126
166977544.000000,33685.594081,115994947892.880264
166987544.000000,33683.427456,116003484897.995178
166997544.000000,33681.263427,116012014064.703949
167007544.000000,33679.102011,116020535338.932434
167017544.000000,33676.943220,116029048666.693665
167027544.000000,33674.787071,116037553994.088181
167037544.000000,33672.633579,116046051267.304382
167047544.000000,33670.482757,116054540432.618942
167057544.000000,33668.334621,116063021436.397110
167067544.000000,33666.189186,116071494225.093124
167077544.000000,33664.046467,116079958745.250519
167087544.000000,33661.906477,116088414943.502548
167097544.000000,33659.769232,116096862766.572495
167107544.000000,33657.634747,116105302161.274017
167117544.000000,33655.503035,116113733074.511612
167127544.000000,33653.374112,116122155453.280777
167137544.000000,33651.247993,116130569244.668518
167147544.000000,33649.124690,116138974395.853699
167157544.000000,33647.004220,116147370854.107285
167167544.000000,33644.886597,116155758566.792755
167177544.000000,33642.771834,116164137481.366486
167187544.000000,33640.659947,116172507545.378021
167197544.000000,33638.550949,116180868706.470474
167207544.000000,33636.444856,116189220912.380890
167217544.000000,33634.341681,116197564110.940445
167227544.000000,33632.241438,116205898250.074982
167237544.000000,33630.144142,116214223277.805267
167247544.000000,33628.049807,116222539142.247238
167257544.000000,33625.958447,116230845791.612534
167267544.000000,33623.870077,116239143174.208603
167277544.000000,33621.784709,116247431238.439285
167287544.000000,33619.702359,116255709932.804932
167297544.000000,33617.623041,116263979205.902847
167307544.000000,33615.546768,116272239006.427582
167317544.000000,33613.473554,116280489283.171326
167327544.000000,33611.403414,116288729985.024139
167337544.000000,33609.336360,116296961060.974365
167347544.000000,33607.272408,116305182460.108887
167357544.000000,33605.211571,116313394131.613510
167367544.000000,33603.153862,116321596024.773254
167377544.000000,33601.099296,116329788088.972656
167387544.000000,33599.047886,116337970273.696198
167397544.000000,33596.999646,116346142528.528458
167407544.000000,33594.954589,116354304803.154541
167417544.000000,33592.912730,116362457047.360443
167427544.000000,33590.874081,116370599211.033188
167437544.000000,33588.838656,116378731244.161316
167447544.000000,33586.806470,116386853096.835144
167457544.000000,33584.777534,116394964719.247009
167467544.000000,33582.751864,116403066061.691711
167477544.000000,33580.729471,116411157074.566681
167487544.000000,33578.710371,116419237708.372421
167497544.000000,33576.694575,116427307913.712708
167507544.000000,33574.682097,116435367641.294937
167517544.000000,33572.672951,116443416841.930466
167527544.000000,33570.667150,116451455466.534851
167537544.000000,33568.664707,116459483466.128189
167547544.000000,33566.665635,116467500791.835434
167557544.000000,33564.669947,116475507394.886658
167567544.000000,33562.677657,116483503226.617355
167577544.000000,33560.688777,116491488238.468765
167587544.000000,33558.703321,116499462381.988190
167597544.000000,33556.721302,116507425608.829193
167607544.000000,33554.742732,116515377870.751984
167617544.000000,33552.767625,116523319119.623703
167627544.000000,33550.795993,116531249307.418655
167637544.000000,33548.827850,116539168386.218689
167647544.000000,33546.863208,116547076308.213379
167657544.000000,33544.902079,116554973025.700394
167667544.000000,33542.944478,116562858491.085785
167677544.000000,33540.990416,116570732656.884216
167687544.000000,33539.039906,116578595475.719315
167697544.000000,33537.092960,116586446900.323822
167707544.000000,33535.149593,116594286883.540131
167717544.000000,33533.209815,116602115378.320251
167727544.000000,33531.273640,116609932337.726349
167737544.000000,33529.341080,116617737714.930893
167747544.000000,33527.412147,116625531463.216919
167757544.000000,33525.486855,116633313535.978439
167767544.000000,33523.565215,116641083886.720520
167777544.000000,33521.647240,116648842469.059738
167787544.000000,33519.732942,116656589236.724380
167797544.000000,33517.822334,116664324143.554657
167807544.000000,33515.915427,116672047143.503052
167817544.000000,33514.012234,116679758190.634598
167827544.000000,33512.112768,116687457239.127075
167837544.000000,33510.217040,116695144243.271286
167847544.000000,33508.325062,116702819157.471436
167857544.000000,33506.436847,116710481936.245255
167867544.000000,33504.552406,116718132534.224319
167877544.000000,33502.671752,116725770906.154327
167887544.000000,33500.794897,116733397006.895355
167897544.000000,33498.921853,116741010791.422073
167907544.000000,33497.052630,116748612214.824066
167917544.000000,33495.187243,116756201232.306046
167927544.000000,33493.325701,116763777799.188110
167937544.000000,33491.468017,116771341870.906082
167947544.000000,33489.614203,116778893403.011597
167957544.000000,33487.764271,116786432351.172516
167967544.000000,33485.918232,116793958671.173065
167977544.000000,33484.076097,116801472318.914200
167987544.000000,33482.237879,116808973250.413727
167997544.000000,33480.403589,116816461421.806641
168007544.000000,33478.573239,116823936789.345337
168017544.000000,33476.746840,116831399309.399872
168027544.000000,33474.924403,116838848938.458176
168037544.000000,33473.105940,116846285633.126389
168047544.000000,33471.291463,116853709350.128952
168057544.000000,33469.480982,116861120046.308945
168067544.000000,33467.674509,116868517678.628357
168077544.000000,33465.872056,116875902204.168259
168087544.000000,33464.073633,116883273580.129074
168097544.000000,33462.279252,116890631763.830780
168107544.000000,33460.488924,116897976712.713165
168117544.000000,33458.702661,116905308384.336151
168127544.000000,33456.920472,116912626736.379807
168137544.000000,33455.142370,116919931726.644852
168147544.000000,33453.368365,116927223313.052643
168157544.000000,33451.598468,116934501453.645569
168167544.000000,33449.832690,116941766106.587234
168177544.000000,33448.071043,116949017230.162628
168187544.000000,33446.313537,116956254782.778458
168197544.000000,33444.560182,116963478722.963272
168207544.000000,33442.810991,116970689009.367767
168217544.000000,33441.065972,116977885600.764938
168227544.000000,33439.325138,116985068456.050369
168237544.000000,33437.588499,116992237534.242355
168247544.000000,33435.856065,116999392794.482285
168257544.000000,33434.127847,117006534196.034714
168267544.000000,33432.403856,117013661698.287613
168277544.000000,33430.684102,117020775260.752655
168287544.000000,33428.968596,117027874843.065308
168297544.000000,33427.257348,117034960404.985229
168307544.000000,33425.550369,117042031906.396271
168317544.000000,33423.847668,117049089307.306870
168327544.000000,33422.149257,117056132567.850113
168337544.000000,33420.455146,117063161648.284042
168347544.000000,33418.765345,117070176508.991882
168357544.000000,33417.079863,117077177110.482162
168367544.000000,33415.398712,117084163413.388962
168377544.000000,33413.721902,117091135378.472168
168387544.000000,33412.049442,117098092966.617554
168397544.000000,33410.381343,117105036138.837158
168407544.000000,33408.717614,117111964856.269318
168417544.000000,33407.058267,117118879080.179001
168427544.000000,33405.403310,117125778771.957886
168437544.000000,33403.752753,117132663893.124725
168447544.000000,33402.106607,117139534405.325302
168457544.000000,33400.464882,117146390270.332962
168467544.000000,33398.827587,117153231450.048431
168477544.000000,33397.194732,117160057906.500305
168487544.000000,33395.566326,117166869601.845123
168497544.000000,33393.942380,117173666498.367584
168507544.000000,33392.322903,117180448558.480682
168517544.000000,33390.707904,117187215744.726013
168527544.000000,33389.097394,117193968019.773880
168537544.000000,33387.491382,117200705346.423431
168547544.000000,33385.889877,117207427687.603058
168557544.000000,33384.292888,117214135006.370300
168567544.000000,33382.700426,117220827265.912262
168577544.000000,33381.112500,117227504429.545715
168587544.000000,33379.529118,117234166460.717239
168597544.000000,33377.950291,117240813323.003433
168607544.000000,33376.376027,117247444980.111145
168617544.000000,33374.806336,117254061395.877609
168627544.000000,33373.241227,117260662534.270630
168637544.000000,33371.680710,117267248359.388763
168647544.000000,33370.124792,117273818835.461472
168657544.000000,33368.573483,117280373926.849411
168667544.000000,33367.026793,117286913598.044388
168677544.000000,33365.484731,117293437813.669800
168687544.000000,33363.947304,117299946538.480576
168697544.000000,33362.414523,117306439737.363525
168707544.000000,33360.886396,117312917375.337372
168717544.000000,33359.362932,117319379417.553055
168727544.000000,33357.844140,117325825829.293777
168737544.000000,33356.330028,117332256575.975250
168747544.000000,33354.820606,117338671623.145859
